#added
ⲉⲧⲙ	50	1	0.9803921568627451
ⲡⲉϫⲉⲡ	49	1	0.98
%ⲁⲥ	49	1	0.98
ⲛⲧⲉⲣⲉϥ	48	1	0.9795918367346939
ⲛⲧⲉϥ	48	1	0.9795918367346939
ⲙⲁⲣⲉϥ	47	1	0.9791666666666666
ⲉⲛⲉⲩ	47	1	0.9791666666666666
ϩⲱⲱ	139	3	0.9788732394366197
ⲙⲡⲟⲩ	46	1	0.9787234042553191
ⲉⲧⲉⲧⲛ	46	1	0.9787234042553191
ⲙⲡⲉ	222	5	0.9779735682819384
ⲛⲉϥ	44	1	0.9777777777777777
ϫⲓⲛⲛ	44	1	0.9777777777777777
ⲙⲡⲉⲓ	43	1	0.9772727272727273
ⲛⲧⲉⲡ	42	1	0.9767441860465116
ⲉⲧⲛⲁ	42	1	0.9767441860465116
ⲉⲧⲉⲣⲉ	41	1	0.9761904761904762
%ⲉⲙ	40	1	0.975609756097561
ϩⲙⲡⲉ	40	1	0.975609756097561
%ⲑ	39	1	0.975
ϩⲛⲛⲉ	39	1	0.975
ϩⲙⲡⲉⲕ	39	1	0.975
ⲛⲉⲩ	38	1	0.9743589743589743
ⲙⲡⲉⲩ	38	1	0.9743589743589743
ⲉⲧⲛ	38	1	0.9743589743589743
ⲙⲛϩⲉⲛ	113	3	0.9741379310344828
%ⲁⲕ	37	1	0.9736842105263158
ⲉϫⲛ	109	3	0.9732142857142857
ⲛⲉⲛⲧ	36	1	0.972972972972973
ⲉⲛϣⲁⲛ	36	1	0.972972972972973
ⲛⲙⲙⲁ	107	3	0.9727272727272728
ⲛⲧⲉ	175	5	0.9722222222222222
ⲙⲛⲛⲉ	35	1	0.9722222222222222
ⲉⲡⲉ	35	1	0.9722222222222222
ⲉϫⲛⲛ	35	1	0.9722222222222222
ϫⲟⲟ	35	1	0.9722222222222222
ϩⲛⲛⲉϥ	35	1	0.9722222222222222
ϣⲁⲡ	35	1	0.9722222222222222
ⲉⲧⲟⲟⲧ	34	1	0.9714285714285714
ⲉϥ	497	15	0.970703125
ⲕⲁⲧⲁⲧ	33	1	0.9705882352941176
ⲉⲁⲁ	33	1	0.9705882352941176
ⲡⲉⲛⲧ	97	3	0.97
ⲛϭⲓⲛ	32	1	0.9696969696969697
ⲙⲡⲓ	32	1	0.9696969696969697
ⲙⲛⲟⲩ	96	3	0.9696969696969697
ⲙⲁⲣⲛ	32	1	0.9696969696969697
ⲉⲧϩⲛ	32	1	0.9696969696969697
ⲙⲡⲁ	31	1	0.96875
ⲕⲁⲧⲁⲛⲉ	31	1	0.96875
ⲉⲛⲁϣⲱ	31	1	0.96875
ⲉⲧⲉ	213	7	0.9681818181818181
ⲛⲙ	30	1	0.967741935483871
ⲉϥϣⲁⲛ	30	1	0.967741935483871
ⲡⲉⲧⲉ	29	1	0.9666666666666667
ⲛⲧⲉⲛ	29	1	0.9666666666666667
ⲉⲡⲉⲓ	29	1	0.9666666666666667
ϫⲉⲉⲣⲉ	29	1	0.9666666666666667
ⲙⲛⲙ	28	1	0.9655172413793104
ϣⲁⲣⲟ	28	1	0.9655172413793104
ⲙⲙⲟ	861	31	0.9652466367713004
ⲡⲁⲛ	27	1	0.9642857142857143
ⲙⲡⲣⲧⲣⲉ	27	1	0.9642857142857143
ⲙⲙⲱ	27	1	0.9642857142857143
ⲉⲧϩⲙ	27	1	0.9642857142857143
ⲉⲡⲉϥ	27	1	0.9642857142857143
ⲕⲁⲧⲁ	187	7	0.9639175257731959
ⲉⲩϣⲁⲛ	26	1	0.9629629629629629
ⲁⲧⲉⲧⲛ	26	1	0.9629629629629629
ⲉⲣⲟ	636	25	0.962178517397882
ⲛϭⲓ	351	14	0.9616438356164384
ⲛⲧⲉⲣ	25	1	0.9615384615384616
ⲛⲙⲙ	25	1	0.9615384615384616
ⲛⲉⲛ	25	1	0.9615384615384616
ⲙⲡⲉⲕ	25	1	0.9615384615384616
ⲙⲡϥ	25	1	0.9615384615384616
ⲕⲁⲧⲁⲑ	25	1	0.9615384615384616
ⲉⲧⲉⲛ	25	1	0.9615384615384616
ⲉⲧⲃⲉⲡ	25	1	0.9615384615384616
ⲉⲛⲉⲛ	25	1	0.9615384615384616
ⲉϩⲉⲛ	75	3	0.9615384615384616
ϫⲉⲉⲣϣⲁⲛ	25	1	0.9615384615384616
ϫⲉϥ	24	1	0.96
ϩⲓⲧⲟⲟⲧ	24	1	0.96
ϩⲓϫⲙⲡ	24	1	0.96
ϩⲁⲣⲟ	24	1	0.96
ⲛⲧⲉⲣⲟⲩ	23	1	0.9583333333333334
ⲛⲥⲱ	69	3	0.9583333333333334
ⲛⲛⲉⲩ	23	1	0.9583333333333334
ⲙⲛⲛⲉⲩ	23	1	0.9583333333333334
ⲁⲣ	23	1	0.9583333333333334
ⲁⲡ	46	2	0.9583333333333334
ϫⲛⲉ	23	1	0.9583333333333334
ϫⲉⲧⲛ	23	1	0.9583333333333334
ϩⲛⲛⲉⲩ	23	1	0.9583333333333334
ⲉⲛⲧ	67	3	0.9571428571428572
ϩⲙⲡⲉⲛ	22	1	0.9565217391304348
ϫⲉⲛ	86	4	0.9555555555555556
ⲛⲧⲉⲣⲉ	64	3	0.9552238805970149
ⲥⲉⲛⲁ	21	1	0.9545454545454546
ⲡⲁⲣⲁ	21	1	0.9545454545454546
ⲕⲁⲧⲁⲡ	21	1	0.9545454545454546
ϫⲉϯ	63	3	0.9545454545454546
ϩⲛⲧⲉϥ	21	1	0.9545454545454546
ϩⲓϫⲱ	21	1	0.9545454545454546
ϣⲁⲛⲧⲉϥ	21	1	0.9545454545454546
ⲛⲧⲉⲓ	102	5	0.9532710280373832
ϯⲛⲁ	61	3	0.953125
ⲙⲡⲉⲛ	20	1	0.9523809523809523
ⲙⲛⲛⲉⲛ	20	1	0.9523809523809523
ⲉⲧⲉⲙⲛ	20	1	0.9523809523809523
ⲉϫⲙⲡ	20	1	0.9523809523809523
ϩⲛⲛⲉⲧⲛ	20	1	0.9523809523809523
ϩⲁ	60	3	0.9523809523809523
ⲛⲁ	866	44	0.9516483516483516
ϩⲓⲧⲙ	58	3	0.9508196721311475
ϣⲁ	193	10	0.9507389162561576
ⲡⲟⲩ	19	1	0.95
ⲙⲉϥ	19	1	0.95
ⲕⲛⲁ	19	1	0.95
ⲉⲧⲛⲁⲛⲟⲩ	19	1	0.95
ⲉⲣⲉⲡ	19	1	0.95
ϫⲉⲡⲁ	19	1	0.95
ϫⲉⲛⲛⲉ	19	1	0.95
ϩⲙⲡⲟⲩ	19	1	0.95
ϩⲓϫⲛ	19	1	0.95
ϣⲁⲩ	19	1	0.95
ϩⲉⲛ	112	6	0.9491525423728814
ϩⲙⲡⲉϥ	55	3	0.9482758620689655
ⲡⲉⲩ	18	1	0.9473684210526315
ⲡⲁ	54	3	0.9473684210526315
ⲙⲡⲉⲧⲛ	18	1	0.9473684210526315
ⲉⲧⲉϥ	18	1	0.9473684210526315
ⲉⲕϣⲁⲛ	18	1	0.9473684210526315
ⲉⲕ	54	3	0.9473684210526315
ϩⲛⲧⲉⲩ	18	1	0.9473684210526315
ϩⲛⲙ	18	1	0.9473684210526315
#ⲉϫⲱ	105	6	0.9459459459459459
ⲧⲉϥ	17	1	0.9444444444444444
ⲧⲁⲣⲉ	17	1	0.9444444444444444
ⲧⲁⲁ	17	1	0.9444444444444444
ⲟⲩⲛⲧⲁ	17	1	0.9444444444444444
ⲛⲉⲧⲉⲣⲉ	17	1	0.9444444444444444
ⲉⲧϥ	17	1	0.9444444444444444
ϫⲛⲉⲟⲩ	17	1	0.9444444444444444
ϫⲉⲉⲧⲃⲉ	17	1	0.9444444444444444
ϩⲓⲱⲱ	17	1	0.9444444444444444
#ϣⲁⲣⲱ	17	1	0.9444444444444444
ϩⲛⲟⲩ	285	17	0.9437086092715232
ⲡⲉϥ	49	3	0.9423076923076923
ⲛⲕⲉ	16	1	0.9411764705882353
ⲙⲛⲡⲉ	16	1	0.9411764705882353
ⲙⲛⲛⲟⲩ	16	1	0.9411764705882353
ⲙⲙⲛ	16	1	0.9411764705882353
ⲉⲣϣⲁⲛⲡ	16	1	0.9411764705882353
ⲉⲙⲛ	16	1	0.9411764705882353
ⲉϫⲛⲧ	16	1	0.9411764705882353
ϫⲉⲕ	16	1	0.9411764705882353
ϩⲛⲧⲉ	16	1	0.9411764705882353
ϩⲓⲟⲩ	16	1	0.9411764705882353
ϣⲁⲛ	16	1	0.9411764705882353
ⲛⲏ	46	3	0.9387755102040817
ⲛⲥⲁⲡ	15	1	0.9375
ⲛⲉⲣ	15	1	0.9375
ⲕⲁⲧⲁⲡⲉ	15	1	0.9375
ⲉⲧⲃⲉⲛⲉⲩ	15	1	0.9375
ⲉⲧⲃⲉϫⲉ	15	1	0.9375
ⲉⲣⲁⲧ	15	1	0.9375
ⲉⲡⲟⲩ	15	1	0.9375
ⲉⲛⲉⲓ	15	1	0.9375
ϫⲉϩⲉⲛ	15	1	0.9375
ϩⲛⲛⲉⲓ	15	1	0.9375
ϩⲓⲧⲛⲧ	15	1	0.9375
ⲛⲧⲉⲩ	14	1	0.9333333333333333
ⲛⲥⲁⲛ	14	1	0.9333333333333333
ⲛⲛⲟⲩ	14	1	0.9333333333333333
ⲛⲛⲓ	14	1	0.9333333333333333
ⲛⲛⲉⲓ	14	1	0.9333333333333333
ⲙⲁⲣⲉⲛ	14	1	0.9333333333333333
ⲉⲧⲟⲩ	14	1	0.9333333333333333
ⲉⲧⲃⲉⲛ	14	1	0.9333333333333333
ⲁϫⲛ	14	1	0.9333333333333333
ϣⲁⲧ	14	1	0.9333333333333333
ϣⲁϥ	41	3	0.9318181818181818
ϩⲓⲧⲛ	53	4	0.9298245614035088
ⲛⲥ	13	1	0.9285714285714286
ⲛⲛⲉⲕ	13	1	0.9285714285714286
ⲛⲉⲧⲉ	13	1	0.9285714285714286
ⲛⲉⲥ	13	1	0.9285714285714286
ⲛⲉⲣⲁ	13	1	0.9285714285714286
ⲛⲉⲁ	13	1	0.9285714285714286
ⲙⲛⲧⲟⲩ	13	1	0.9285714285714286
ⲙⲛⲡⲉϥ	13	1	0.9285714285714286
ⲉⲧⲕ	13	1	0.9285714285714286
ⲉⲧⲉⲡ	13	1	0.9285714285714286
ⲉⲧⲉⲕ	13	1	0.9285714285714286
ⲉⲡⲉⲛ	13	1	0.9285714285714286
ϫⲉⲧ	13	1	0.9285714285714286
ϫⲉⲛⲧ	13	1	0.9285714285714286
ϩⲓϫⲙⲡⲉ	13	1	0.9285714285714286
ⲡⲉϫⲉ	64	5	0.927536231884058
ⲙⲁⲣ	37	3	0.925
ⲉⲩⲉ	37	3	0.925
ⲛⲛⲁϩⲣⲙⲡ	12	1	0.9230769230769231
ⲛϭⲓⲧ	12	1	0.9230769230769231
ⲉⲛⲉϥ	12	1	0.9230769230769231
ⲁⲛⲧⲓ	12	1	0.9230769230769231
%ⲉ	4121	349	0.921923937360179
ⲙⲛⲛⲥⲁ	35	3	0.9210526315789473
ⲧⲁⲣ	11	1	0.9166666666666666
ⲧⲁ	33	3	0.9166666666666666
ⲟⲩⲛϩⲉⲛ	11	1	0.9166666666666666
ⲛⲣⲉϥⲣ	11	1	0.9166666666666666
ⲛϭⲓⲛⲉⲓ	11	1	0.9166666666666666
ⲛϭⲓⲛⲉ	11	1	0.9166666666666666
ⲛϩⲛ	11	1	0.9166666666666666
ⲙⲡⲉⲥ	11	1	0.9166666666666666
ⲙⲛⲛⲥⲱ	11	1	0.9166666666666666
ⲕⲁⲧⲁⲛ	11	1	0.9166666666666666
ⲉⲧⲉⲣⲉⲛ	11	1	0.9166666666666666
ⲉⲣϣⲁⲛ	44	4	0.9166666666666666
ⲉⲛⲉⲙⲡⲉ	11	1	0.9166666666666666
ⲉⲑ	11	1	0.9166666666666666
ⲉϣⲡ	11	1	0.9166666666666666
ⲁⲣⲉ	11	1	0.9166666666666666
ϫⲓⲛⲧ	11	1	0.9166666666666666
ϫⲉⲥⲁϩⲉ	11	1	0.9166666666666666
ϩⲛⲛⲓ	11	1	0.9166666666666666
ϣⲁⲛⲧ	11	1	0.9166666666666666
ϫⲓⲛ	72	7	0.9113924050632911
#ⲉⲛⲉ	59	6	0.9076923076923077
ⲛⲧⲟⲟⲧ	29	3	0.90625
ⲡⲉⲛ	38	4	0.9047619047619048
ⲛϭⲓⲟⲩ	27	3	0.9
#ⲉⲣⲱ	27	3	0.9
%ⲛ	5493	616	0.8991651661483058
ⲛϯ	26	3	0.896551724137931
ⲛⲛⲁ	25	3	0.8928571428571429
ⲉⲧⲃⲉ	280	35	0.8888888888888888
ⲉϫⲙ	32	4	0.8888888888888888
ϣⲁⲛⲧⲉ	23	3	0.8846153846153846
ⲉⲛⲁⲛⲟⲩ	15	2	0.8823529411764706
ⲛⲧⲉⲧⲛ	37	5	0.8809523809523809
ⲙⲙⲓⲛⲙⲙⲟ	29	4	0.8787878787878788
ⲉⲟⲩ	21	3	0.875
ϫⲉⲥⲉ	21	3	0.875
ϫⲉⲛⲉ	35	5	0.875
%ⲧ	216	31	0.8744939271255061
ⲉⲣⲉ	86	13	0.8686868686868687
ϫⲉⲙⲛ	19	3	0.8636363636363636
ⲛⲥⲁ	74	12	0.8604651162790697
ϩⲙⲡⲉⲓ	18	3	0.8571428571428571
ϩⲓϫⲙ	42	7	0.8571428571428571
ϥⲛⲁ	40	7	0.851063829787234
ⲉⲥ	15	3	0.8333333333333334
ⲉⲧⲣ	14	3	0.8235294117647058
ⲥⲉ	69	15	0.8214285714285714
ϫⲉⲟⲩⲛ	23	5	0.8214285714285714
ⲧⲟⲩ	13	3	0.8125
ⲁϫⲓ	13	3	0.8125
ϩⲛⲛⲉⲕ	13	3	0.8125
ⲧⲉⲧⲛ	28	7	0.8
ⲉⲣ	20	5	0.8
ⲧⲟⲟⲧ	11	3	0.7857142857142857
#ⲟⲩⲛⲟⲩ	11	3	0.7857142857142857
ⲁⲣⲓ	11	3	0.7857142857142857
ϩⲁⲧⲏ	11	3	0.7857142857142857
ϣⲁⲣⲉ	11	3	0.7857142857142857
#ⲛϩⲏⲧ	214	61	0.7781818181818182
ⲛⲛⲁϩⲣⲙ	17	5	0.7727272727272727
ϩⲁⲧⲛ	23	7	0.7666666666666667
#ⲟⲩⲛ	62	19	0.7654320987654321
ⲡⲉⲓ	9	3	0.75
ⲛⲉⲧⲛ	9	3	0.75
ⲛⲉⲕ	9	3	0.75
ⲙⲛⲧⲉ	12	4	0.75
ⲛⲛⲁϩⲣⲛ	11	5	0.6875
#ⲛⲧⲟⲩ	13	6	0.6842105263157895
ⲛⲉⲓ	27	13	0.675
ϫⲉⲉⲓⲥ	13	7	0.65
%ϯ	139	93	0.5991379310344828
ⲧⲣⲉ	7	5	0.5833333333333334
#ϫⲉⲟⲩ	47	40	0.5402298850574713
%ⲣ	22	19	0.5365853658536586
#ⲛⲉ	219	218	0.5011441647597255
#ⲉⲧϯ	7	7	0.5
ⲉⲓⲥ	13	14	0.48148148148148145
ϩⲱ	21	24	0.4666666666666667
ⲉϩⲟⲩⲉ	7	9	0.4375
ⲉϥⲓ	7	10	0.4117647058823529
ⲧⲉⲓ	6	9	0.4
ϫⲉⲉϣϫⲉ	7	12	0.3684210526315789
ϩⲁⲧ	10	19	0.3448275862068966
ⲉⲓ	94	188	0.3333333333333333
ⲉϯ	4	8	0.3333333333333333
ⲧⲁⲉⲓⲟ	5	11	0.3125
ⲧⲛ	76	190	0.2857142857142857
ⲙⲙⲁ	7	20	0.25925925925925924
ⲛⲉⲩϣⲏⲣⲉ	3	9	0.25
ⲙⲛⲧⲣⲉ	3	9	0.25
ⲙⲉⲛ	4	12	0.25
ⲉⲧⲟⲩⲏϩ	3	9	0.25
ⲁⲣⲁ	5	15	0.25
ϫⲓⲧ	3	9	0.25
ⲡⲉ	177	643	0.21585365853658536
ⲛϫⲓ	3	11	0.21428571428571427
ϩⲁⲡ	11	44	0.2
ϩⲏⲧ	52	221	0.19047619047619047
ⲧⲁⲓⲟ	3	13	0.1875
ⲉⲛⲁⲓ	3	13	0.1875
ⲉϩⲁⲣⲉϩ	3	13	0.1875
ⲙⲉ	23	103	0.18253968253968253
ⲭⲱⲣⲓⲥ	4	18	0.18181818181818182
%ⲕ	71	323	0.1802030456852792
ⲡⲉⲛϩⲏⲧ	5	23	0.17857142857142858
ⲛⲁϣ	5	24	0.1724137931034483
ⲧⲉ	44	216	0.16923076923076924
ⲛϫⲱ	3	16	0.15789473684210525
ⲓⲥⲁⲁⲕ	3	17	0.15
ϩⲏⲡ	3	17	0.15
ⲕⲁ	3	18	0.14285714285714285
ⲉⲓⲥϩⲏⲏⲧⲉ	3	19	0.13636363636363635
ϫⲟⲟⲩ	3	20	0.13043478260869565
ⲛⲏⲧⲛ	5	35	0.125
ⲉⲓⲉ	4	28	0.125
ϥϯ	3	21	0.125
ⲁⲡⲉ	3	22	0.12
ⲥⲱϣ	3	23	0.11538461538461539
ⲥⲁ	3	26	0.10344827586206896
ⲛϩⲙϩⲁⲗ	3	27	0.1
ⲑⲃⲃⲓⲟ	3	27	0.1
ⲛϣⲏⲣⲉ	5	46	0.09803921568627451
ⲉⲧⲟ	3	28	0.0967741935483871
ⲉⲙⲁⲧⲉ	3	28	0.0967741935483871
ⲥⲟⲩⲛ	2	19	0.09523809523809523
ⲉⲧⲃⲏⲏⲧⲟⲩ	3	30	0.09090909090909091
ⲟⲩ	166	1683	0.0897782585181179
ⲧⲁⲕⲟ	3	31	0.08823529411764706
..	3	31	0.08823529411764706
ⲩⲉⲓⲣⲉ	1	11	0.08333333333333333
ⲩϩⲟⲟⲩ	1	11	0.08333333333333333
ⲧⲧⲁⲡⲣⲟ	1	11	0.08333333333333333
ⲧⲟⲧⲉ	1	11	0.08333333333333333
ⲧⲛⲁⲩ	1	11	0.08333333333333333
ⲧⲙⲛⲧⲣⲙⲛϩⲏⲧ	1	11	0.08333333333333333
ⲧⲙⲁⲁⲩ	1	11	0.08333333333333333
ⲧⲉϩⲣⲱ	1	11	0.08333333333333333
ⲧⲃⲛⲟⲟⲩⲉ	1	11	0.08333333333333333
ⲧⲁⲗⲟ	1	11	0.08333333333333333
ⲧϩⲟⲧⲉ	1	11	0.08333333333333333
ⲧϩⲏ	1	11	0.08333333333333333
ⲥⲣϥⲉ	1	11	0.08333333333333333
ⲥⲟⲡⲥ	1	11	0.08333333333333333
ⲥⲓϣⲉ	1	11	0.08333333333333333
ⲥⲁⲧⲉ	1	11	0.08333333333333333
ⲥⲁϩⲛⲉ	1	11	0.08333333333333333
ⲥⲁϩⲉⲧⲏⲩⲧⲛ	1	11	0.08333333333333333
ⲥϩⲁⲓ	1	11	0.08333333333333333
ⲣⲙⲙⲁⲟ	1	11	0.08333333333333333
ⲡⲟⲩϫⲁⲓ	1	11	0.08333333333333333
ⲡⲗⲏⲛ	1	11	0.08333333333333333
ⲡⲉⲭⲣⲏⲙⲁ	1	11	0.08333333333333333
ⲡⲉⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	1	11	0.08333333333333333
ⲡⲉⲥⲛⲟϥ	1	11	0.08333333333333333
ⲡⲉϥⲏⲓ	1	11	0.08333333333333333
ⲡⲅⲁⲙⲟⲥ	1	11	0.08333333333333333
ⲡⲃⲟⲗ	1	11	0.08333333333333333
ⲡⲁⲣⲁⲇⲓⲇⲟⲩ	1	11	0.08333333333333333
ⲡⲁϣⲁⲓ	1	11	0.08333333333333333
ⲡϫⲓⲥⲉ	1	11	0.08333333333333333
ⲡϩⲏⲧ	1	11	0.08333333333333333
ⲟⲩⲟⲣⲅⲏ	1	11	0.08333333333333333
ⲟⲩⲛⲟϥ	1	11	0.08333333333333333
ⲟⲩⲉ	1	11	0.08333333333333333
ⲟⲩⲇⲓⲁⲑⲏⲕⲏ	1	11	0.08333333333333333
ⲟⲩϭⲉⲣⲱⲃ	1	11	0.08333333333333333
ⲛⲣⲉϥϫⲓⲟⲩⲉ	1	11	0.08333333333333333
ⲛⲟⲩⲏⲏⲃ	1	11	0.08333333333333333
ⲛⲉⲓⲣⲏⲛⲏ	1	11	0.08333333333333333
ⲛⲉϥⲇⲓⲕⲁⲓⲱⲙⲁ	1	11	0.08333333333333333
ⲛⲉϥϩⲟⲓⲧⲉ	1	11	0.08333333333333333
ⲛⲃⲱⲕ	1	11	0.08333333333333333
ⲛⲁⲛⲟⲩⲧⲉ	1	11	0.08333333333333333
ⲛⲁⲉⲓⲣⲉ	1	11	0.08333333333333333
ⲛⲁⲅⲁⲑⲟⲥ	1	11	0.08333333333333333
ⲛⲁⲅⲁⲑⲟⲛ	1	11	0.08333333333333333
ⲛⲁϯⲉⲟⲟⲩ	1	11	0.08333333333333333
ⲛⲁϩⲁⲣⲉϩ	1	11	0.08333333333333333
ⲛⲁϣⲱϥ	1	11	0.08333333333333333
ⲛϩⲏⲧⲧⲏⲩⲧⲛ	1	11	0.08333333333333333
ⲛϩⲏⲃⲥ	1	11	0.08333333333333333
ⲛϩⲁⲡ	1	11	0.08333333333333333
ⲛϣⲃⲏⲣ	1	11	0.08333333333333333
ⲙⲡⲱⲣ	1	11	0.08333333333333333
ⲙⲡⲓⲥⲧⲟⲥ	1	11	0.08333333333333333
ⲙⲡⲁⲣⲑⲉⲛⲟⲥ	1	11	0.08333333333333333
ⲙⲟⲕⲙⲉⲕ	1	11	0.08333333333333333
ⲙⲛⲧⲣⲙⲛϩⲏⲧ	1	11	0.08333333333333333
ⲙⲛⲧⲣⲉϥϫⲓϩⲟ	1	11	0.08333333333333333
ⲙⲛⲧⲛⲟⲩϫ	1	11	0.08333333333333333
ⲙⲛⲛⲥⲱⲥ	1	11	0.08333333333333333
ⲙⲛⲛⲟⲃⲉ	1	11	0.08333333333333333
ⲙⲙⲓⲛⲙⲙⲟϥ	1	11	0.08333333333333333
ⲙⲙⲓⲛⲉ	1	11	0.08333333333333333
ⲙⲙⲏⲛⲉ	1	11	0.08333333333333333
ⲙⲙⲉⲉⲩⲉ	1	11	0.08333333333333333
ⲙⲉⲉⲣⲉ	1	11	0.08333333333333333
ⲗⲏⲥⲧⲏⲥ	1	11	0.08333333333333333
ⲕⲧⲟϥ	1	11	0.08333333333333333
ⲕⲣⲓⲥⲓⲥ	1	11	0.08333333333333333
ⲕⲉⲗⲉⲩⲉ	1	11	0.08333333333333333
ⲕⲁⲣⲱϥ	1	11	0.08333333333333333
ⲑⲏ	1	11	0.08333333333333333
ⲉⲩⲉⲉⲓ	1	11	0.08333333333333333
ⲉⲧⲣⲛⲟⲃⲉ	1	11	0.08333333333333333
ⲉⲧϯⲥⲃⲱ	1	11	0.08333333333333333
ⲇⲓⲕⲁⲓⲟⲛ	1	11	0.08333333333333333
ⲇⲓⲁⲑⲏⲕⲏ	1	11	0.08333333333333333
ⲅⲁⲙⲟⲥ	1	11	0.08333333333333333
ⲃⲟⲧⲉ	1	11	0.08333333333333333
ⲃⲓⲟⲥ	1	11	0.08333333333333333
ⲁⲣⲭⲏ	1	11	0.08333333333333333
ⲁϭⲣⲏⲛ	1	11	0.08333333333333333
ⲁϩⲉⲣⲁⲧϥ	1	11	0.08333333333333333
ⲁϩⲁϩ	1	11	0.08333333333333333
%†	1	11	0.08333333333333333
ϯⲗⲟⲅⲟⲥ	1	11	0.08333333333333333
ϭⲟⲡϥ	1	11	0.08333333333333333
ϭⲛⲧϥ	1	11	0.08333333333333333
ϭⲉⲡⲏ	1	11	0.08333333333333333
ϫⲉⲣⲟ	1	11	0.08333333333333333
ϫⲉⲟⲩⲟⲛ	1	11	0.08333333333333333
ϫⲉⲛⲁⲓ	1	11	0.08333333333333333
ϫⲉⲕⲱ	1	11	0.08333333333333333
ϫⲉⲉⲃⲟⲗ	1	11	0.08333333333333333
ϩⲱⲛ	1	11	0.08333333333333333
ϩⲧⲏϥ	1	11	0.08333333333333333
ϩⲣⲱ	1	11	0.08333333333333333
ϩⲣⲁⲭⲏⲗ	1	11	0.08333333333333333
ϩⲟⲧⲁⲛ	1	11	0.08333333333333333
ϩⲟⲉⲓⲧⲉ	1	11	0.08333333333333333
ϩⲃⲏⲟⲩⲉ	1	11	0.08333333333333333
ϩⲁⲧⲏⲛ	1	11	0.08333333333333333
ϩⲁⲓ	1	11	0.08333333333333333
ϥⲣϣⲁⲩ	1	11	0.08333333333333333
ϥⲟⲩⲱϣⲃ	1	11	0.08333333333333333
ϥⲙⲓϣⲉ	1	11	0.08333333333333333
ϥϯⲟⲥⲉ	1	11	0.08333333333333333
ϥϭⲙϭⲟⲙ	1	11	0.08333333333333333
ϥϫⲓⲕⲃⲁ	1	11	0.08333333333333333
ϥϩⲙⲟⲟⲥ	1	11	0.08333333333333333
ϣⲧⲏⲛ	1	11	0.08333333333333333
ϫⲉⲕⲁⲥ	3	34	0.08108108108108109
ⲛⲁⲙⲉ	3	35	0.07894736842105263
ⲉⲧⲃⲉⲟⲩ	4	47	0.0784313725490196
ⲁⲛ	44	527	0.07705779334500876
ⲫⲟⲣⲉⲓ	1	12	0.07692307692307693
