ⲟⲛϩ	82
ⲟⲩⲧⲉ	82
ⲟⲩⲉϣ	82
ⲙⲉⲧⲁⲛⲟⲉⲓ	81
ⲟⲩⲏⲣ	81
ⲛⲁϣⲱ	81
ⲥⲟⲫⲓⲁ	81
ⲛⲧⲉⲧⲛ	80
ϣⲏⲛ	80
ⲁϫⲛ	80
ⲥⲟⲧⲡ	80
ⲙⲙⲓⲛⲙⲙⲟ	79
ⲙⲛⲧⲥⲛⲟⲟⲩⲥ	79
ϭⲉⲡⲏ	79
ⲁⲡⲟⲧⲁⲥⲥⲉ	79
ⲧⲁⲗϭⲟ	79
ⲉⲩⲫⲣⲁⲛⲉ	79
ⲧⲟⲩ	78
ⲑⲃⲃⲓⲟ	78
ⲟⲩⲛⲁⲙ	78
ϣⲃⲏⲣ	78
ⲟⲩⲱϣⲧ	77
ⲙⲟⲛⲁⲭⲟⲥ	77
ⲕⲁⲣⲡⲟⲥ	77
ⲡⲱⲱⲛⲉ	77
ⲙⲟⲛⲟⲛ	76
ⲁⲛⲟⲙⲓⲁ	75
ⲧⲁⲩⲟ	75
ϣⲟⲩⲉⲓⲧ	74
ⲛⲁⲙⲉ	74
ϫⲁⲓⲉ	74
ϫⲟⲉⲓ	74
ⲛⲉϫ	74
ⲛⲧⲟⲥ	74
ⲕⲱϩ	74
ϫⲱϩⲙ	73
ⲁⲧϣⲁϫⲉ	73
ϩⲉⲑⲛⲟⲥ	72
ⲁⲣⲭⲉⲓ	72
ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	72
ⲁⲣⲁ	72
ⲇⲁⲩⲉⲓⲇ	72
ⲡⲏⲧ	72
ⲁⲣⲭⲏ	71
ⲟⲩⲉⲣⲏⲧⲉ	71
ϩⲏⲡ	71
ϯϩⲏⲩ	71
ⲛⲧⲕ	71
ⲛⲟⲙⲟⲥ	71
ⲥⲟⲩ	70
ⲥⲁⲧⲁⲛⲁⲥ	70
ⲉⲛϣⲁⲛ	70
ϩⲁⲓ	70
ⲡⲉⲥⲩⲛⲑⲓⲟⲥ	70
ⲉⲃⲟⲧ	69
ⲡⲉⲧⲣⲟⲥ	69
ⲙⲁⲗⲓⲥⲧⲁ	69
ϩⲟⲩⲛ	69
ⲥⲁϩⲟⲩ	68
ⲙⲁⲁϫⲉ	67
ⲥⲟⲩⲱⲛ	67
ⲉⲗⲟⲟⲗⲉ	67
ⲕⲣⲟϥ	67
ⲁⲓⲧⲉⲓ	67
ⲡⲁⲩⲗⲟⲥ	67
ⲣⲏ	66
ⲱⲛⲉ	66
ⲥⲟⲩⲛ	66
ⲙⲙⲛ	65
ⲗⲁⲥ	65
ⲥⲱⲛⲧ	65
ϣϣⲉ	65
ⲛⲟⲉⲓ	64
ⲟⲩϣⲏ	64
ⲭⲁⲣⲓⲍⲉ	64
ⲙⲉⲣⲉ	64
ⲉⲙⲁϣⲟ	64
ⲧⲟϣ	64
ⲙⲁⲧⲟⲓ	63
ⲁⲛⲁⲅⲕⲏ	63
ⲧⲥⲁⲃⲟ	63
ⲧⲱϣ	63
ⲁⲅⲁⲑⲟⲥ	63
ⲟϣ	63
ⲥⲱϣⲉ	63
ϭⲛ	62
ⲥⲱⲃⲉ	62
ⲙⲛⲧ	62
ⲧⲁⲉⲓⲟ	62
ⲡⲟⲣⲛⲉⲓⲁ	62
ⲑⲏⲣⲓⲟⲛ	62
ⲕⲟⲗⲁⲥⲓⲥ	61
ϫⲓⲟⲩⲉ	61
ⲛⲟⲩϩⲙ	61
ⲥⲁϩ	61
ⲑⲗⲓⲯⲓⲥ	61
ϣⲱⲱⲧ	61
ⲧⲁⲝⲓⲥ	61
ⲥⲏϥⲉ	61
ⲕⲉⲗⲉⲩⲉ	60
ⲡⲉⲧϩⲟⲟⲩ	60
ⲡⲁⲣⲁⲇⲓⲇⲟⲩ	60
ϩⲓⲃⲟⲗ	60
⁛	60
ⲣⲭⲣⲉⲓⲁ	60
ⲉⲣⲏⲧ	60
ϣϭⲟⲙ	59
ⲛⲙⲙⲏ	59
ⲡⲣⲉⲥⲃⲩⲧⲉⲣⲟⲥ	59
ⲁⲣⲉⲧⲏ	59
ϩⲣⲟⲟⲩ	59
ϩⲁϩⲧⲏ	59
ⲏⲣⲡ	59
ⲥⲱϣ	58
ⲙⲁⲉⲓⲛ	58
ϫⲣⲟ	58
ⲙⲟⲩϩ	58
ⲓⲟⲩⲇⲁⲓ	58
ⲥⲭⲏⲙⲁ	57
ⲉⲧⲓ	57
ⲥⲧⲁⲩⲣⲟⲩ	57
ϩⲱⲡ	57
ⲥⲟⲟⲩⲧⲛ	56
ⲓⲥⲣⲁⲏⲗ	56
ⲫⲩⲥⲓⲥ	56
ⲙⲉⲣⲟⲥ	56
ⲁⲛⲁⲩ	56
ⲑⲁⲗⲁⲥⲥⲁ	56
ⲡⲛⲉⲩⲙⲁⲧⲓⲕⲟⲛ	56
ⲙⲉϩⲥⲛⲁⲩ	56
ⲅⲉⲛⲟⲥ	56
ⲧⲁⲓⲏⲩ	56
ϣⲟⲩϣⲟⲩ	56
ⲭⲣⲏⲙⲁ	56
ϭⲟⲛⲥ	55
ⲕⲓⲙ	55
ⲭⲱⲣⲏⲙⲁ	55
ⲧⲁϣⲉⲟⲉⲓϣ	55
ϫⲟⲥⲉ	55
ⲣⲙⲙⲁⲟ	54
ⲏⲡ	54
ⲣⲟⲩⲟⲉⲓⲛ	54
ⲙⲉⲧⲁⲛⲟⲓⲁ	54
ⲭⲁⲣⲓⲥ	54
ⲧⲩⲡⲟⲥ	54
ϭⲓⲛⲉ	54
ⲛⲟⲩϫ	54
ⲙⲏⲏⲧⲉ	53
ⲟⲩⲟⲉⲓ	53
ⲧⲁⲗⲟ	53
ⲉⲥⲟⲟⲩ	52
ⲁⲣⲭⲓⲉⲣⲉⲩⲥ	52
ϩⲱⲧ	52
ϩⲛⲁ	52
ⲙⲟⲕϩ	52
ⲡⲁⲣⲁⲇⲓⲥⲟⲥ	52
ⲡⲱⲣϫ	52
ⲁⲥⲡⲉ	52
ⲡⲁϩⲟⲩ	51
ⲟⲩⲉ	51
ⲟⲩⲱϩⲙ	51
ϩⲩⲗⲏ	51
ϣⲱⲡ	51
ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	51
ⲥⲫⲣⲁⲅⲓⲥ	51
ⲇⲁⲓⲙⲱⲛⲓⲟⲛ	51
ⲁⲃⲣⲁϩⲁⲙ	50
ϩⲁⲏ	50
ⲛⲧⲁ	50
ⲭⲱⲣⲁ	50
ⲙⲏⲣ	50
ϩⲏⲩ	50
ϩⲧⲟⲟⲩⲉ	50
ⲙⲛⲧⲁ	50
ϫⲡⲓⲟ	49
ⲛⲕⲁ	49
ϫⲱⲱⲣⲉ	49
ⲛⲁⲓⲁⲧ	49
ⲧⲁⲩⲉ	49
ⲃⲣⲣⲉ	49
ϫⲱⲱⲙⲉ	48
ϩⲟⲧⲁⲛ	48
ⲫⲟⲣⲉⲓ	48
ⲥⲃⲱ	48
ⲗⲩⲡⲏ	48
ⲉⲓⲇⲱⲗⲟⲛ	47
ⲥⲟⲫⲟⲥ	47
ⲱϫⲛ	47
ⲙⲛⲧⲣⲱⲙⲉ	47
ⲧⲟⲩⲛⲟⲥ	47
ⲥⲛⲧⲉ	47
ⲙⲁⲣⲧⲩⲣⲟⲥ	47
ϣⲟⲡ	47
ⲟⲩⲃⲉ	47
ⲡⲁⲣⲁⲃⲁ	47
ⲓⲟⲩⲇⲁⲥ	47
···	47
ⲙⲁⲣⲧⲏⲣⲓⲟⲛ	47
ⲥⲧⲣⲁⲧⲏⲗⲁⲧⲏⲥ	46
ⲟⲩⲁϣ	46
ⲁϣⲁϩⲟⲙ	46
ⲥⲁϣϥ	46
ϯⲧⲱⲛ	46
ϫⲱϩ	46
ϯⲥⲟ	46
ϣⲁⲁⲧ	46
ⲙⲏⲛ	46
ⲡⲉⲓⲣⲁⲥⲙⲟⲥ	46
ⲃⲁⲡⲧⲓⲍⲉ	46
ⲭⲉⲓⲣⲟⲩⲃⲉⲓⲛ	46
ⲧⲟ	45
ⲕⲁⲕⲓⲁ	45
ⲓⲁⲕⲱⲃ	45
ⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ	45
ⲕⲣⲓⲥⲓⲥ	45
ⲙⲟⲟⲛⲉ	45
ⲁⲛⲧⲓⲙⲓⲙⲟⲛ	45
ⲗⲟⲅⲟⲥ	44
ⲱⲃϣ	44
ⲧⲃⲁ	44
ⲡⲁⲑⲟⲥ	44
ⲡⲣⲁⲝⲓⲥ	44
ⲁⲥⲡⲁⲍⲉ	44
ⲁⲗⲏⲑⲱⲥ	44
ⲡⲟⲛⲏⲣⲟⲥ	44
ⲗⲩⲡⲉⲓ	43
ⲡⲉⲧⲛⲁⲛⲟⲩϥ	43
ϫⲛ	43
ⲧⲟⲩϫⲟ	43
ⲃⲟⲏⲑⲉⲓ	43
..	43
ⲟⲩⲛⲟⲩ	43
ⲙⲏⲡⲟⲧⲉ	43
ⲙⲟⲩⲓ	43
ϭⲱⲗⲡ	43
ⲑⲩⲥⲓⲁⲍⲉ	42
ⲡⲗⲏⲛ	42
ⲕⲁⲓⲣⲟⲥ	42
ϣⲱⲥ	42
ϣⲛ	42
ⲣϩⲟⲩⲟ	42
ϣⲉⲡ	42
ⲕⲏ	42
ⲙⲛⲧⲛⲟⲩⲧⲉ	42
ⲕⲗⲟⲙ	42
ⲁⲥⲉⲃⲏⲥ	42
ⲣⲁⲥⲧⲉ	42
ⲥⲉⲉⲡⲉ	42
ϩⲁⲧ	42
ⲑⲩⲥⲓⲁ	42
ⲥⲟⲩⲧⲱⲛ	42
ⲇⲁⲓⲙⲱⲛ	42
ϫⲓϣⲕⲁⲕ	42
ⲥⲙⲁⲙⲁⲁⲧ	42
ⲙⲛⲧϫⲁⲥⲓϩⲏⲧ	42
ϩⲟⲓⲧⲉ	42
ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	42
ⲣⲁⲕⲟⲧⲉ	41
ⲛⲏⲥⲧⲉⲓⲁ	41
ⲥⲱⲱϥ	41
ⲣⲙⲉⲓⲟⲟⲩⲉ	41
ⲉϣϣⲉ	41
ϭⲱⲃ	41
ⲥⲟⲡⲥⲡ	41
ϣⲉⲗⲉⲉⲧ	41
ⲥⲱⲕ	41
ⲯⲩⲭⲟⲟⲩⲉ	41
ⲙⲟⲛⲁⲥⲧⲏⲣⲓⲟⲛ	41
ⲧⲁⲣⲉ	41
ⲙⲉⲣⲁⲧⲉ	41
ⲙⲓⲭⲁⲏⲗ	41
ϣⲙϣⲉ	40
ϩⲛⲁⲁⲩ	40
ⲗⲟⲓⲡⲟⲛ	40
ϩⲃⲟⲩⲣ	40
ⲡⲟⲗⲉⲙⲟⲥ	40
ϫⲛⲉ	40
ⲙⲉϩϣⲟⲙⲛⲧ	40
ⲡⲓⲥⲧⲟⲥ	40
ⲥⲟⲟⲩϩ	40
ⲉⲧⲉⲧⲛϣⲁⲛ	40
ϩⲃⲥⲱ	40
ϩⲓⲕⲱⲛ	40
ⲉⲩⲥⲧⲁⲑⲓⲟⲥ	40
ⲇⲁⲓⲙⲟⲛⲓⲟⲛ	39
ⲥⲁⲃⲃⲁⲧⲟⲛ	39
ⲙⲛⲧⲛⲁ	39
ⲛⲧⲟ	39
ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	39
ⲙⲡⲁⲧⲉ	39
ϣⲧⲣⲧⲱⲣ	39
ⲁϣⲁⲓ	39
ⲟⲩⲣⲟⲧ	39
ⲥⲟⲃⲧⲉ	39
ϯⲟⲩ	39
ⲣⲙⲛⲧⲣⲉ	39
ⲟⲩⲕ	39
ⲥⲱⲧⲡ	39
ⲕⲏⲕⲁϩⲏⲩ	38
ⲑⲣⲟⲛⲟⲥ	38
ϭⲙ	38
ϩⲱⲃⲥ	38
ⲙⲁⲓⲛⲟⲩⲧⲉ	38
ⲉⲃⲓⲏⲛ	38
ⲕⲣⲓⲧⲏⲥ	38
ⲡⲁⲣⲁⲅⲉ	38
ⲡⲩⲗⲏ	38
ⲁⲛⲁⲭⲱⲣⲉⲓ	38
ⲑⲉⲱⲣⲉⲓ	38
ⲥⲫⲁⲓⲣⲁ	38
ⲉⲛⲇⲩⲙⲁ	38
ⲉⲧⲉⲧⲛⲉ	38
ⲥⲁϩⲱ	38
ϩⲓⲙⲁⲣⲙⲉⲛⲏ	38
ⲙⲏⲛⲉ	38
ϩⲟⲗⲱⲥ	37
ⲁⲛⲉⲭⲉ	37
ϩⲕⲟ	37
ⲧⲏⲩ	37
ϭⲟⲗ	37
ⲁⲙⲉⲗⲉⲓ	37
ϩⲁⲉ	37
ⲁⲡⲓⲥⲧⲟⲥ	37
ϩⲟϥ	37
ⲛⲁϣⲧ	37
ϭⲟⲧ	37
ⲁⲕⲁⲑⲁⲣⲧⲟⲛ	37
ⲧⲟⲗⲙⲁ	36
ϩⲓⲟⲩⲉ	36
ⲟⲩⲣⲏⲏⲧⲉ	36
ⲟⲃϣ	36
ϩⲉⲗⲗⲏⲛ	36
ⲛⲛⲁϩⲣⲙ	36
ⲩⲛ	36
ⲟⲩⲟⲙ	36
ⲃⲗⲗⲉ	36
ⲙⲛⲧϫⲱⲱⲣⲉ	36
