ⲛⲛⲓⲙ	75	1	0.9868421052631579
ϩⲟⲩⲟ	96	29	0.768
ϩⲟⲧⲉ	74	2	0.9736842105263158
ⲉⲛⲓⲙ	73	2	0.9733333333333334
ⲁⲛⲟⲛ	69	0	1.0
ⲟⲧⲟⲩ	69	1	0.9857142857142858
ⲥⲙⲟⲥ	68	0	1.0
ⲉⲗⲟⲥ	68	0	1.0
ⲧⲥⲏϩ	68	0	1.0
ⲡⲟⲩⲁ	71	4	0.9466666666666667
ⲉⲓⲙⲉ	71	4	0.9466666666666667
ⲉⲛⲁⲩ	68	1	0.9855072463768116
ϣⲗⲏⲗ	67	0	1.0
ⲏⲏϣⲉ	66	0	1.0
ⲣⲁⲫⲏ	66	0	1.0
ϩⲓⲥⲉ	65	0	1.0
ⲃⲛⲓⲙ	65	0	1.0
ⲯⲩⲭⲏ	64	0	1.0
ⲟⲩⲱϣ	95	48	0.6643356643356644
ⲣⲓⲟⲛ	63	0	1.0
ⲟⲉⲓⲕ	63	0	1.0
ⲉⲅⲁⲣ	62	0	1.0
ⲟⲟϣⲉ	62	0	1.0
...]	75	17	0.8152173913043478
ⲉⲓϩⲉ	62	1	0.9841269841269841
ⲙϩⲁⲗ	61	0	1.0
ⲟⲩⲱⲧ	67	8	0.8933333333333333
ϥⲁⲩⲱ	59	0	1.0
ⲩⲁⲩⲱ	59	0	1.0
ⲧⲟⲟⲩ	69	12	0.8518518518518519
ⲛⲛⲁⲓ	63	5	0.9264705882352942
ⲣⲟϥ·	58	1	0.9830508474576272
ⲟⲩⲟⲛ	76	27	0.7378640776699029
ⲥⳁⲟⲥ	56	0	1.0
·ⲁⲩⲱ	56	0	1.0
ⲥⲙⲟⲩ	58	3	0.9508196721311475
ⲙⲙⲟⲓ	56	1	0.9824561403508771
ϥⲃⲱⲕ	55	0	1.0
ⲙⲓⲛⲉ	54	0	1.0
ⲟⲟⲩⲉ	117	139	0.45703125
ϣⲓⲡⲉ	53	0	1.0
ⲓⲟⲩⲉ	58	6	0.90625
ⲁⲓⲧⲉ	57	5	0.9193548387096774
ⲕⲁⲁⲥ	55	3	0.9482758620689655
ⲛϩⲁϩ	53	1	0.9814814814814815
ⲛϩⲱⲃ	56	5	0.9180327868852459
ϣⲓⲛⲉ	52	1	0.9811320754716981
ⲁⲓⲟⲥ	67	21	0.7613636363636364
ⲑⲟⲟⲩ	51	0	1.0
ⲉⲣⲟⲥ	58	9	0.8656716417910447
ⲩⲛⲟϭ	52	2	0.9629629629629629
ⲉⲣⲟⲛ	59	11	0.8428571428571429
ⲟⲟⲩⲛ	122	178	0.4066666666666667
ⲧⲉⲩⲉ	53	4	0.9298245614035088
ⲛⲓⲙ·	50	1	0.9803921568627451
ⲣⲱⲧⲛ	50	1	0.9803921568627451
ⲙⲱⲧⲛ	49	0	1.0
·ⲛⲑⲉ	49	0	1.0
ⲟⲟⲧϥ	49	0	1.0
ⲁϩⲟⲩ	55	8	0.873015873015873
ⲧⲟⲩ·	48	0	1.0
ⲙⲙⲁϥ	48	0	1.0
ⲩⲱⲟⲛ	48	0	1.0
ⲡⲛⲁⲩ	47	0	1.0
ⲁⲣⲉϩ	53	7	0.8833333333333333
ϫⲁϫⲉ	47	1	0.9791666666666666
ⲣϩⲱⲃ	46	0	1.0
ⲛⲁⲩⲱ	46	0	1.0
ⲙⲁⲧⲉ	63	24	0.7241379310344828
ⲟⲡⲟⲥ	45	0	1.0
ⲟⲥⲇⲉ	45	0	1.0
ϩⲱⲱϥ	45	0	1.0
ⲟⲟⲩ.	45	0	1.0
ⲩⲛⲁⲛ	56	14	0.8
ⲉⲩⲙⲁ	60	21	0.7407407407407407
ⲉⲓⲛⲉ	58	18	0.7631578947368421
ⲓⲥⲓⲥ	45	1	0.9782608695652174
ⲡⲉⲭⲥ	44	0	1.0
ⲧⲟⲗⲏ	44	0	1.0
ⲩⲛⲁⲩ	49	6	0.8909090909090909
ⲛⲛⲁⲩ	44	2	0.9565217391304348
ⲉⲕⲁⲥ	43	1	0.9772727272727273
ⲓⲟⲧⲉ	42	0	1.0
ⲙⲓϣⲉ	42	0	1.0
ⲙⲟⲟⲥ	42	0	1.0
ⲛⲧⲡⲉ	44	3	0.9361702127659575
ⲧⲁⲕⲟ	48	8	0.8571428571428571
ⲩⲧⲉ.	43	2	0.9555555555555556
ⲛϭⲟⲙ	42	1	0.9767441860465116
ⲟϥⲇⲉ	41	0	1.0
ⲁⲛⲓⲙ	41	0	1.0
ⲃⲟⲗ·	42	2	0.9545454545454546
ⲧⲉⲑⲉ	41	1	0.9761904761904762
ⲉⲥⲏⲧ	40	0	1.0
ⲣⲁⲧϥ	40	0	1.0
ⲥⲛⲁϥ	40	0	1.0
ⲧⲁⲑⲉ	40	0	1.0
ϭⲱⲛⲧ	46	7	0.8679245283018868
ⲟⲟⲩⲧ	68	48	0.5862068965517241
ⲁⲛⲡⲉ	52	16	0.7647058823529411
ⲁϩⲧⲉ	46	8	0.8518518518518519
ⲏⲥⲓⲁ	40	1	0.975609756097561
ⲁⲁⲩ·	40	1	0.975609756097561
ϥⲛⲁϥ	40	1	0.975609756097561
ϯϩⲏⲩ	39	0	1.0
ⲉⲟⲩⲁ	60	33	0.6451612903225806
ⲟⲓⲛⲉ	41	3	0.9318181818181818
ⲉⲣⲟⲓ	39	1	0.975
ⲕⲟⲩⲓ	38	0	1.0
ⲉⲓⲥ·	38	0	1.0
ⲟⲥⲡⲉ	48	13	0.7868852459016393
ⲟⲩⲏϩ	38	1	0.9743589743589743
ⲱⲙⲉ·	37	0	1.0
ⲉⲛⲑⲉ	37	0	1.0
ⲡⲏⲩⲉ	37	0	1.0
ⲧⲁⲁϥ	37	0	1.0
ⲉⲡⲙⲁ	42	6	0.875
ⲉⲩϫⲱ	44	9	0.8301886792452831
ⲏⲣⲟⲛ	53	24	0.6883116883116883
ⲩϫⲁⲓ	38	2	0.95
ⲁⲓⲟⲛ	37	1	0.9736842105263158
ⲩϩⲏⲧ	37	1	0.9736842105263158
ϯⲥⲃⲱ	36	0	1.0
ⲇⲉⲟⲛ	36	0	1.0
ⲟⲣⲅⲏ	36	0	1.0
ⲙⲡⲙⲁ	39	4	0.9069767441860465
ⲣⲓⲛⲉ	37	2	0.9487179487179487
ⲟⲛⲇⲉ	35	0	1.0
ⲥⲙⲟⲧ	35	0	1.0
ⲕⲟⲧⲕ	35	0	1.0
ⲥⲅⲁⲣ	35	0	1.0
ϫⲱⲟⲩ	35	0	1.0
ⲙⲏⲧⲉ	42	9	0.8235294117647058
ⲃⲉⲟⲩ	43	11	0.7962962962962963
ⲉⲛⲁϥ	36	2	0.9473684210526315
ⲧⲱⲧⲛ	40	7	0.851063829787234
ⲛⲥⲱϥ	35	1	0.9722222222222222
ϣⲛϩⲉ	35	1	0.9722222222222222
ⲣⲟⲩ·	35	1	0.9722222222222222
ⲙⲟⲥ·	34	0	1.0
ⲗⲁⲟⲥ	34	0	1.0
ⲡⲣⲣⲟ	34	0	1.0
ⲟⲥⲧⲉ	39	6	0.8666666666666667
ⲛⲧⲟⲕ	36	3	0.9230769230769231
ⲟⲟⲗⲉ	35	2	0.9459459459459459
ⲉϣⲏⲙ	34	1	0.9714285714285714
ⲩⲁⲁϥ	34	1	0.9714285714285714
ⲧⲁⲩⲱ	34	1	0.9714285714285714
ⲉⲣⲟⲕ	33	0	1.0
---]	33	0	1.0
ⲥⲁⲣⲝ	33	0	1.0
ⲟⲙⲟⲥ	33	0	1.0
ⲱⲟⲩⲛ	60	51	0.5405405405405406
ⲩⲱⲛϩ	39	8	0.8297872340425532
ⲁϥⲉⲓ	39	8	0.8297872340425532
ⲛⲧϩⲉ	33	1	0.9705882352941176
ⲓⲅⲁⲣ	32	0	1.0
ⲙⲁⲩ·	32	0	1.0
ⲉⲃⲱⲕ	32	0	1.0
ⲙⲁⲁⲩ	39	9	0.8125
ⲙⲙⲟⲕ	34	3	0.918918918918919
ⲙⲡϣⲁ	41	13	0.7592592592592593
ⲛⲁⲁⲩ	33	2	0.9428571428571428
ⲁⲥⲥⲉ	32	1	0.9696969696969697
ⲩⲅⲁⲣ	31	0	1.0
ⲧⲁⲁⲩ	31	0	1.0
ⲧⲏⲣⲥ	31	0	1.0
ⲙⲡⲏⲓ	31	0	1.0
ϩⲙⲟⲧ	31	0	1.0
ⲁⲁⲃ·	31	0	1.0
ⲅⲁⲡⲏ	31	0	1.0
ϭⲟⲛⲥ	31	0	1.0
ⲟⲟⲩϣ	38	10	0.7916666666666666
ⲓⲟⲛ·	31	1	0.96875
ⲟⲥⲁⲛ	31	1	0.96875
ⲙⲟϥ.	30	0	1.0
ⲣⲁϣⲉ	30	0	1.0
ⲕⲱⲧⲉ	30	0	1.0
ⲃⲟⲗ.	30	0	1.0
ⲥϩⲁⲓ	35	6	0.8536585365853658
ⲉⲛⲉϩ	43	19	0.6935483870967742
ⲉⲓⲙⲁ	33	4	0.8918918918918919
ⲡⲙⲟⲩ	31	2	0.9393939393939394
ⲉⲛⲟⲥ	31	2	0.9393939393939394
ⲡⲣⲁⲛ	30	1	0.967741935483871
ⲥⲛⲟϥ	29	0	1.0
ⲙϭⲟⲙ	29	0	1.0
ⲩⲃⲱⲕ	29	0	1.0
ⲁⲃⲱⲕ	29	0	1.0
ⲟⲩⲉ·	29	0	1.0
ⲙⲧⲟⲛ	29	0	1.0
ⲁⲩⲇⲉ	29	0	1.0
ⲉⲉⲣⲉ	54	47	0.5346534653465347
ⲩⲛⲁϥ	33	5	0.868421052631579
ⲡⲥⲟⲛ	29	1	0.9666666666666667
ⲙⲟϥ·	28	0	1.0
ⲕⲣⲟϥ	28	0	1.0
ⲁⲛⲟⲥ	28	0	1.0
ⲡⲉⲇⲉ	28	0	1.0
ⲛⲁⲩ·	31	4	0.8857142857142857
ⲟⲃⲉ·	28	1	0.9655172413793104
ⲱⲥⲧⲉ	28	1	0.9655172413793104
ⲁⲧϩⲉ	28	1	0.9655172413793104
ϭⲱϣⲧ	27	0	1.0
ϫⲱϩⲙ	27	0	1.0
ⲓⲧⲏⲥ	27	0	1.0
ⲩⲱϣⲃ	27	0	1.0
ⲁⲛⲁⲩ	33	8	0.8048780487804879
ⲛϩⲏⲧ	94	239	0.2822822822822823
ϩⲏⲧ·	29	3	0.90625
ⲩⲥⲓⲁ	39	19	0.6724137931034483
ⲁⲓⲡⲉ	35	12	0.7446808510638298
ϩⲧⲏϥ	26	0	1.0
ⲗⲟⲥ·	26	0	1.0
ϩⲱⲱⲛ	26	0	1.0
ϫⲟⲟϥ	26	0	1.0
ⲕⲁⲕⲉ	34	11	0.7555555555555555
ⲏⲏⲧⲉ	27	2	0.9310344827586207
ⲱⲟⲩ·	26	1	0.9629629629629629
ⲩⲟⲣⲧ	26	1	0.9629629629629629
ⲩⲥⲟⲛ	26	1	0.9629629629629629
ⲉϣϣⲉ	26	1	0.9629629629629629
ⲙⲁⲩⲱ	25	0	1.0
ϣⲱⲱⲧ	25	0	1.0
ⲱⲗⲟⲛ	25	0	1.0
ⲓϩⲏⲧ	25	0	1.0
ⲗⲓⲟⲛ	25	0	1.0
ⲧⲟⲥ.	25	0	1.0
ⲛⲓⲟⲛ	25	0	1.0
ⲁⲧⲟⲩ	31	8	0.7948717948717948
ⲉⲛⲟⲩ	76	161	0.3206751054852321
ⲁⲣⲁⲛ	30	7	0.8108108108108109
ⲩⲁⲁⲩ	26	2	0.9285714285714286
ⲉⲧⲁⲓ	26	2	0.9285714285714286
ϣⲱⲛⲉ	25	1	0.9615384615384616
ⲧⲃⲃⲟ	29	6	0.8285714285714286
·ⲛⲁⲓ	24	0	1.0
ⲩⲥⲏⲥ	24	0	1.0
ⲙⲏⲧⲓ	24	0	1.0
ⲅⲱⲅⲏ	24	0	1.0
ⲱⲛⲑⲉ	24	0	1.0
ⲕⲁⲁϥ	24	0	1.0
ⲉⲓⲇⲉ	23	0	1.0
ⲛⲁϥ·	23	0	1.0
ϩⲏⲕⲉ	23	0	1.0
ⲁⲭⲟⲥ	23	0	1.0
ϣⲛⲓⲙ	23	0	1.0
ⲩⲥⲇⲉ	23	0	1.0
ⲕⲁϩ·	23	0	1.0
·ⲧⲁⲓ	23	0	1.0
ⲉⲓⲥ.	23	0	1.0
ⲓⲁⲩⲱ	23	0	1.0
ⲓⲕⲟⲛ	27	5	0.84375
ⲁⲥⲡⲉ	29	8	0.7837837837837838
ⲁⲓⲇⲉ	30	10	0.75
ⲥⲩⲛⲏ	23	1	0.9583333333333334
ⲣⲏⲩ·	23	1	0.9583333333333334
ⲁⲝⲓⲥ	23	1	0.9583333333333334
ⲣⲏⲧⲉ	23	1	0.9583333333333334
ⲧⲏⲥ·	23	1	0.9583333333333334
ⲁⲓⲱⲛ	23	1	0.9583333333333334
ⲛⲁⲩ.	23	1	0.9583333333333334
ⲧⲣⲣⲟ	22	0	1.0
ⲧⲣⲟⲥ	22	0	1.0
ϯⲧⲱⲛ	22	0	1.0
ⲙⲟⲥ.	22	0	1.0
ⲏⲣⲟⲥ	22	0	1.0
ⲛⲅⲁⲣ	22	0	1.0
ⲛⲓⲙ.	22	0	1.0
ⲣⲏⲙⲁ	22	0	1.0
ⲟⲕⲡⲉ	29	10	0.7435897435897436
ⲁⲩⲁⲛ	23	2	0.92
ⲟⲩⲏⲣ	26	6	0.8125
ⲡⲱⲣϫ	22	1	0.9565217391304348
ⲁϫⲉ·	22	1	0.9565217391304348
ⲉϣϫⲉ	43	45	0.48863636363636365
ⲁⲑⲟⲥ	21	0	1.0
ⲑⲛⲟⲥ	21	0	1.0
ⲟϫⲟⲩ	21	0	1.0
ⲏⲏⲧϥ	21	0	1.0
ⲩⲏⲏⲃ	21	0	1.0
ⲣⲟⲛ·	21	0	1.0
ⲉϫⲱϥ	21	0	1.0
ⲏⲧϥ.	21	0	1.0
ⲁⲥⲥⲁ	21	0	1.0
ϫⲓⲧϥ	21	0	1.0
ⲏⲁⲩⲱ	21	0	1.0
ⲩⲧⲛ.	21	0	1.0
ⲟⲩⲱϥ	21	0	1.0
ⲥⲧⲏⲥ	21	0	1.0
ⲟⲙⲛⲧ	27	8	0.7714285714285715
ⲡⲏⲣⲉ	23	3	0.8846153846153846
ⲟⲉⲓⲛ	27	9	0.75
ⲥⲱϣⲉ	22	2	0.9166666666666666
ⲧⲉⲇⲉ	20	0	1.0
ⲩⲛⲑⲉ	20	0	1.0
ⲟⲫⲓⲁ	20	0	1.0
ⲱⲱϥ·	20	0	1.0
ⲥⲱⲱϥ	20	0	1.0
ⲁⲁⲩⲱ	20	0	1.0
ⲏⲣⲓⲁ	20	0	1.0
ⲁⲛⲁⲥ	25	7	0.78125
ⲓⲧⲟⲩ	39	39	0.5
ⲟⲙⲓⲁ	22	3	0.88
ⲟⲩⲛ·	21	2	0.9130434782608695
ⲛϭⲓϫ	20	1	0.9523809523809523
ⲧⲛⲟϭ	20	1	0.9523809523809523
ⲛⲁⲛ·	20	1	0.9523809523809523
ⲥⲡⲉ.	19	0	1.0
ⲉϫⲁⲩ	19	0	1.0
ⲁⲫⲏ·	19	0	1.0
ⲕⲁⲁⲩ	19	0	1.0
ⲟⲟⲩ·	19	0	1.0
ⲓⲇⲟⲩ	19	0	1.0
ⲣⲟϥ.	19	0	1.0
ⲩⲁⲇⲉ	19	0	1.0
ⲏⲩⲉ·	19	0	1.0
ⲁⲑⲟⲛ	19	0	1.0
ⲛⲟϫϥ	19	0	1.0
ⲉϩⲓⲏ	19	0	1.0
ⲓⲱⲱϥ	19	0	1.0
ⲏⲛⲓⲙ	19	0	1.0
.ⲧⲁⲓ	19	0	1.0
ⲁⲁϫⲉ	19	0	1.0
ⲓⲥⲧⲁ	25	8	0.7575757575757576
ⲥⲱⲟⲩ	32	24	0.5714285714285714
ϥϩⲏⲧ	19	1	0.95
ⲥⲓⲁ·	19	1	0.95
ⲙⲕⲁϩ	19	1	0.95
ⲟⲟⲛⲉ	19	1	0.95
ⲟⲗⲓⲥ	19	1	0.95
ⲕⲱϩⲧ	19	1	0.95
ⲥⲏϩ·	18	0	1.0
ⲗⲓⲍⲉ	18	0	1.0
ⲏⲣϥ·	18	0	1.0
ϥϭⲓϫ	18	0	1.0
ⲙⲙⲁⲟ	18	0	1.0
ⲛⲁϥ.	18	0	1.0
ⲏⲧϥ·	18	0	1.0
ⲁⲅⲕⲏ	18	0	1.0
ⲟⲓⲧⲉ	18	0	1.0
ϫⲟⲟⲩ	28	17	0.6222222222222222
ⲉⲧϩⲉ	20	3	0.8695652173913043
ⲛⲥⲟⲡ	18	1	0.9473684210526315
ϣⲱⲟⲩ	18	1	0.9473684210526315
ⲟⲥⲟⲛ	18	1	0.9473684210526315
ⲥⲱⲛⲧ	18	1	0.9473684210526315
ⲛⲁⲓ.	17	0	1.0
ⲣⲧⲟⲥ	17	0	1.0
ϩⲱⲟⲩ	17	0	1.0
ⲣⲟⲩ.	17	0	1.0
ⲉⲣⲱⲃ	17	0	1.0
ϥⲛⲏⲩ	17	0	1.0
ⲱⲕⲇⲉ	17	0	1.0
·ⲛⲓⲙ	17	0	1.0
ⲣⲧⲟⲛ	17	0	1.0
ⲏⲧⲛ.	17	0	1.0
ⲙⲟⲩ.	17	0	1.0
ⲛⲟⲥ·	17	0	1.0
ⲛⲁⲓ·	17	0	1.0
ⲙⲟⲩ·	17	0	1.0
ⲩⲥⲓⲥ	17	0	1.0
ⲏⲥⲓⲥ	17	0	1.0
ⲟⲕⲇⲉ	17	0	1.0
ⲟⲩⲁ·	17	0	1.0
ⲟⲅⲟⲥ	17	0	1.0
ⲓⲕⲟⲥ	21	5	0.8076923076923077
ⲉⲙⲧⲟ	21	5	0.8076923076923077
ⲙⲙⲁⲓ	24	10	0.7058823529411765
ⲁⲙⲟⲩ	25	12	0.6756756756756757
ⲁⲉⲓⲛ	20	4	0.8333333333333334
ⲓⲛⲁⲩ	19	3	0.8636363636363636
ⲁⲩⲉⲓ	35	40	0.4666666666666667
ⲟⲩⲡⲉ	35	40	0.4666666666666667
ⲣⲱⲟⲩ	18	2	0.9
ⲥⲧⲓⲥ	18	2	0.9
ⲩⲉⲓⲧ	18	2	0.9
ⲩⲧⲱⲛ	18	2	0.9
ⲁⲓⲛⲉ	26	16	0.6190476190476191
ϩⲏⲧⲛ	34	38	0.4722222222222222
ⲁⲧⲟⲥ	17	1	0.9444444444444444
ⲕⲣⲁⲛ	17	1	0.9444444444444444
ϥⲥⲟⲛ	17	1	0.9444444444444444
ⲛⲟⲩ·	16	0	1.0
ⲣⲟⲥ·	16	0	1.0
ⲏⲧⲉ·	16	0	1.0
ⲥⲛⲓⲙ	16	0	1.0
ⲥⲱⲃⲉ	16	0	1.0
ⲧⲟⲩ.	16	0	1.0
ⲁⲁⲩ.	16	0	1.0
ⲟⲁⲩⲱ	16	0	1.0
ⲟⲣⲧⲣ	16	0	1.0
ⲓⲛⲉ·	16	0	1.0
ⲣⲏⲛⲏ	16	0	1.0
ⲛⲛⲏⲥ	21	7	0.75
ⲩⲇⲁⲓ	19	4	0.8260869565217391
ⲟⲩⲱϩ	19	4	0.8260869565217391
ⲁⲣⲭⲏ	22	9	0.7096774193548387
ϣⲙⲙⲟ	24	13	0.6486486486486487
ⲙⲡⲁⲓ	23	11	0.6764705882352942
ⲗⲗⲏⲛ	18	3	0.8571428571428571
ⲁⲣⲟϥ	17	2	0.8947368421052632
ⲁⲗⲱⲥ	17	2	0.8947368421052632
ⲧⲏⲣⲛ	17	2	0.8947368421052632
ⲁϩⲛⲉ	17	2	0.8947368421052632
ⲟⲧⲉ·	17	2	0.8947368421052632
ⲁϩⲁⲙ	16	1	0.9411764705882353
ⲁⲁϥ·	16	1	0.9411764705882353
ⲡϩⲏⲧ	16	1	0.9411764705882353
ⲣⲡⲟⲥ	16	1	0.9411764705882353
ⲛⲥⲱⲥ	16	1	0.9411764705882353
ⲉϩⲱⲥ	16	1	0.9411764705882353
ⲩⲉⲇⲉ	16	1	0.9411764705882353
ⲛⲟⲩⲁ	38	58	0.3958333333333333
ⲏⲣⲧⲛ	15	0	1.0
ⲓⲁⲡⲁ	15	0	1.0
ϩⲏⲧ.	15	0	1.0
ⲱⲙⲉ.	15	0	1.0
ⲣⲙϩⲉ	15	0	1.0
ⲭⲣⲓⲁ	15	0	1.0
,ⲁⲩⲱ	15	0	1.0
ⲙⲉⲇⲉ	15	0	1.0
ⲻⲁⲩⲱ	15	0	1.0
ⲏⲧⲛ·	15	0	1.0
ⲩⲧⲉ·	15	0	1.0
ⲛⲁⲛ.	15	0	1.0
ⲁⲙⲏⲛ	15	0	1.0
ⲛⲃⲱⲕ	15	0	1.0
ⲃⲟⲧⲉ	15	0	1.0
ⲓⲟⲛ.	15	0	1.0
ⲧⲱⲛ·	15	0	1.0
ⲛⲁⲙⲉ	24	15	0.6153846153846154
ⲉⲧϫⲱ	18	4	0.8181818181818182
ⲉϩⲱⲃ	18	4	0.8181818181818182
ⲥⲁⲃⲉ	20	8	0.7142857142857143
ⲩⲟⲛϩ	20	8	0.7142857142857143
[..]	22	12	0.6470588235294118
ⲁⲛⲁⲓ	16	2	0.8888888888888888
ⲁⲣⲟⲥ	16	2	0.8888888888888888
ⲃⲃⲓⲟ	16	2	0.8888888888888888
ⲁⲛⲁϥ	16	2	0.8888888888888888
ⲛⲛⲟϭ	15	1	0.9375
ⲧⲱⲣⲡ	15	1	0.9375
ⲁⲛⲁϣ	15	1	0.9375
ⲟⲛⲟⲥ	15	1	0.9375
ⲣⲉⲩⲥ	24	17	0.5853658536585366
ⲙⲙⲟ·	14	0	1.0
ⲣⲟⲥ.	14	0	1.0
ⲟⲗⲁⲛ	14	0	1.0
ⲓϩⲱⲃ	14	0	1.0
ⲟⲩ·ⲏ	14	0	1.0
ⲛⲛⲑⲉ	14	0	1.0
ⲁϩⲏⲩ	14	0	1.0
.]ⲇⲉ	14	0	1.0
ⲧⲙⲉ·	14	0	1.0
ϫⲟⲥⲉ	14	0	1.0
ⲱⲛⲁⲓ	14	0	1.0
ϭⲱⲗⲡ	14	0	1.0
ⲣⲭⲉⲓ	14	0	1.0
ϩⲛⲁⲩ	14	0	1.0
ⲱⲱⲙⲉ	14	0	1.0
ⲓϫⲱϥ	14	0	1.0
ⲧⲛⲇⲉ	14	0	1.0
ⲣⲓⲙⲉ	14	0	1.0
ⲣⲓⲕⲉ	14	0	1.0
ⲡⲟⲟⲩ	14	0	1.0
ⲱⲛⲁⲛ	17	4	0.8095238095238095
ⲁⲗⲉⲓ	16	3	0.8421052631578947
ⲏⲩⲁⲛ	16	3	0.8421052631578947
ⲧⲉⲩⲥ	19	8	0.7037037037037037
ⲁⲥⲉⲓ	15	2	0.8823529411764706
ⲟⲧⲁⲛ	15	2	0.8823529411764706
ⲱⲱⲛⲉ	17	5	0.7727272727272727
ⲧⲉⲁⲛ	17	5	0.7727272727272727
ⲱⲟⲩϩ	22	15	0.5945945945945946
ⲁⲡⲣⲟ	14	1	0.9333333333333333
ϯⲛⲁϥ	14	1	0.9333333333333333
ⲩⲣⲟⲩ	14	1	0.9333333333333333
ⲙⲙⲉ·	13	0	1.0
ⲙⲅⲁⲣ	13	0	1.0
ⲩⲭⲏ·	13	0	1.0
ϥϩⲱⲛ	13	0	1.0
ⲁⲅⲙⲁ	13	0	1.0
ⲥⲓⲥ·	13	0	1.0
ⲁⲣⲱϥ	13	0	1.0
ⲣⲏⲩ.	13	0	1.0
ⲣⲁⲛ·	13	0	1.0
ⲧⲡⲉ.	13	0	1.0
ⲟⲩⲧϥ	13	0	1.0
ⲱⲧⲛ·	13	0	1.0
ϯⲟⲥⲉ	13	0	1.0
ⲱⲙⲁ.	13	0	1.0
ⲩⲧⲛ·	13	0	1.0
ⲡⲓⲏⲗ	13	0	1.0
ⲏⲩⲇⲉ	13	0	1.0
ⲟϥⲁⲛ	13	0	1.0
ⲙⲟⲓ·	13	0	1.0
ⲧⲓⲍⲉ	13	0	1.0
ⲟⲛⲟⲛ	13	0	1.0
ⲩⲡⲱⲧ	13	0	1.0
ϩⲙⲉϥ	13	0	1.0
ϫⲣⲟⲡ	13	0	1.0
ϩⲉⲟⲛ	13	0	1.0
ⲩⲛⲓⲙ	13	0	1.0
ⲩⲇⲁⲥ	13	0	1.0
ⲗⲟⲇⲉ	13	0	1.0
ⲥⲓⲁ.	13	0	1.0
ⲓⲙⲉ.	13	0	1.0
ⲉⲡⲛⲁ	16	4	0.8
ⲟⲉⲓⲧ	19	10	0.6551724137931034
