ϩⲏⲗⲓⲟⲥ	Greek
ϩⲏⲙⲉⲣⲟⲥ	Greek
ϩⲏⲡⲁⲣ	Greek
ϩⲏⲡⲟⲥⲧⲁⲥⲓⲥ	Greek
ϩⲏⲣⲁⲕⲗⲁⲙⲱⲛ	Greek
ϩⲏⲣⲱⲇⲏⲥ	Greek
ϩⲏⲣⲱⲇⲓⲁⲛⲟⲥ	Greek
ϩⲏⲣⲱⲇⲓⲁⲥ	Greek
ϩⲓⲁⲧⲣⲟⲥ	Greek
ϩⲓⲇⲓⲟⲧⲏⲥ	Greek
ϩⲓⲇⲓⲱⲧⲏⲥ	Greek
ϩⲓⲉⲣⲁ	Greek
ϩⲓⲉⲣⲁⲕⲓⲟⲛ	Greek
ϩⲓⲉⲣⲁⲝ	Greek
ϩⲓⲉⲣⲁⲭⲱ	Hebrew
ϩⲓⲉⲣⲉⲩⲥ	Greek
ϩⲓⲉⲣⲓⲭⲱ	Hebrew
ϩⲓⲉⲣⲟϩⲩⲙⲛⲟⲥ	Greek
ϩⲓⲉⲣⲟⲃⲟⲁⲙ	Hebrew
ϩⲓⲉⲣⲟⲛ	Greek
ϩⲓⲉⲣⲟⲥⲟⲗⲩⲙⲁ	Hebrew
ϩⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	Hebrew
ϩⲓⲉⲣⲟⲫⲁⲛⲧⲏⲥ	Greek
ϩⲓⲉⲣⲟⲯⲁⲗⲧⲏⲥ	Greek
ϩⲓⲕⲁⲛⲟⲥ	Greek
ϩⲓⲕⲱⲛ	Greek
ϩⲓⲗⲓⲕⲣⲓⲛⲉⲥ	Greek
ϩⲓⲗⲓⲕⲣⲓⲛⲏⲥ	Greek
ϩⲓⲗⲗⲁⲣⲓⲁ	Greek
ϩⲓⲙⲁⲣⲙⲉⲛⲏ	Greek
ϩⲓⲙⲉⲣⲟⲥ	Greek
ϩⲓⲛⲁ	Greek
ϩⲓⲡⲡⲉⲩⲥ	Greek
ϩⲓⲡⲡⲓⲕⲟⲥ	Greek
ϩⲓⲥⲁⲅⲅⲉⲗⲟⲥ	Greek
ϩⲓⲥⲓⲟⲛ	Greek
ϩⲓⲥⲟⲛ	Greek
ϩⲓⲥⲟⲥ	Greek
ϩⲓⲥⲧⲟⲣⲓⲍⲉ	Greek
ϩⲓⲥⲱⲛ	Greek
ϩⲓⲧⲁⲗⲓⲕⲏ	Greek
ϩⲗⲡⲓⲍⲉ	Greek
ϩⲛⲧⲟⲩ	Greek
ϩⲟⲃⲟⲗⲟⲥ	Greek
ϩⲟⲇⲟⲥ	Greek
ϩⲟⲓⲟⲛ	Greek
ϩⲟⲗⲓⲅⲟⲛ	Greek
ϩⲟⲗⲟⲅⲉⲓ	Greek
ϩⲟⲗⲟⲕⲁⲩⲧⲱⲙⲁ	Greek
ϩⲟⲗⲟⲕⲟⲧⲧⲓⲛⲟⲥ	Greek
ϩⲟⲗⲟⲛ	Greek
ϩⲟⲗⲟⲥⲏⲣⲓⲕⲕⲟⲛ	Greek
ϩⲟⲗⲟⲥⲓⲣⲓⲕⲟⲛ	Greek
ϩⲟⲗⲱⲥ	Greek
ϩⲟⲙⲁⲓⲱⲥ	Greek
ϩⲟⲙⲏⲣⲟⲥ	Greek
ϩⲟⲙⲓⲗⲓⲁ	Greek
ϩⲟⲙⲟⲓⲱⲥ	Greek
ϩⲟⲙⲟⲗⲟⲅⲉⲓ	Greek
ϩⲟⲙⲟⲗⲟⲅⲉⲓⲁ	Greek
