ⲛⲧⲉⲧⲉⲛⲥⲱⲧⲉⲙ	ⲛ|ⲧⲉⲧⲉⲛ|ⲥⲱⲧⲉⲙ	ⲛⲧⲉ|ⲧⲉⲛ|ⲥⲱⲧⲉⲙ
ⲁⲣⲓⲉⲙⲓ	ⲁⲣⲓⲉⲙⲓ	ⲁⲣⲓ|ⲉⲙⲓ
ⲁϥϯⲱⲙⲥ	ⲁ|ϥ|ϯ|ⲱⲙⲥ	ⲁ|ϥ|ϯⲱⲙⲥ
ϫⲉⲟⲩⲏⲓ	ϫⲉ|ⲟⲩⲏⲓ	ϫⲉ|ⲟⲩ|ⲏⲓ
ⲛϩⲁⲛⲁⲧⲟⲟⲩⲓ	ⲛ|ϩⲁⲛⲁⲧⲟⲟⲩⲓ	ⲛ|ϩⲁⲛ|ⲁⲧⲟⲟⲩⲓ
ⲡⲉⲧⲉⲛⲓⲱⲧ	ⲡⲉⲧⲉⲛ|ⲓⲱⲧ	ⲡ|ⲉⲧⲉⲛ|ⲓⲱⲧ
ⲙⲁϩⲁⲡ	ⲙⲁ|ϩⲁⲡ	ⲙⲁϩⲁⲡ
ⲙⲡⲥⲉⲡⲓ	ⲙⲡ|ⲥ|ⲉⲡⲓ	ⲙ|ⲡ|ⲥⲉⲡⲓ
ⲉⲑⲃⲏⲧⲉⲛ	ⲉⲑⲃⲏⲧ|ⲉⲛ	ⲉⲑⲃⲏⲧⲉ|ⲛ
ϧⲁⲧⲟⲧⲉⲛ	ϧⲁⲧⲟⲧ|ⲉⲛ	ϧⲁⲧⲟⲧⲉ|ⲛ
ⲉⲣⲁⲧ	ⲉ|ⲣⲁⲧ	ⲉⲣⲁⲧ
ϣⲁⲑⲛⲁⲩ	ϣⲁ|ⲑ|ⲛⲁⲩ	ϣⲁ|ⲑⲛⲁⲩ
ⲛⲟⲩⲛⲓϣϯ	ⲛ|ⲟⲩ|ⲛⲓϣϯ	ⲛⲟⲩ|ⲛⲓϣϯ
ⲉϯⲱⲙⲥ	ⲉ|ϯ|ⲱⲙⲥ	ⲉ|ϯⲱⲙⲥ
ⲉⲥⲓⲛⲓ	ⲉ|ⲥⲓⲛⲓ	ⲉ|ⲥ|ⲓⲛⲓ
ϣⲁⲩϭⲛⲉϫⲱⲟⲩ	ϣⲁ|ⲩ|ϭⲛⲉ|ϫⲱ|ⲟⲩ	ϣⲁ|ⲩ|ϭⲛⲉϫⲱ|ⲟⲩ
ⲛϯϩⲁⲡ	ⲛ|ϯϩⲁⲡ	ⲛϯϩⲁⲡ
ⲉϫⲱⲕ	ⲉϫⲱ|ⲕ	ⲉ|ϫⲱⲕ
ⲉϯⲛⲟⲩ	ⲉ|ϯⲛⲟⲩ	ⲉ|ϯ|ⲛⲟⲩ
ⲉⲩⲉⲧⲱⲟⲩⲛⲟⲩ	ⲉⲩⲉ|ⲧⲱⲟⲩⲛⲟⲩ	ⲉⲩⲉ|ⲧⲱⲟⲩⲛ|ⲟⲩ
